Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
105,US-2015-156867,2015-11-13,2015-11-17,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013.0,West,FUR-FU-10004006,yurniture,Furnishings,"Deflect-O Duramat Lighweight, Studded, Beveled Mat For Low Pile Carpeting",102.36,,0.2,-3.8385
106,US-2015-156867,2015-11-13,2015-11-17,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013.0,West,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 Sheets",36.882,-3.0,0.7,-25.8174
107,CA-2017-119004,2017-11-23,2017-11-28,Standard Class,JM-15250,Janet Martin,Consumer,United States,Chaelotte,North Carolina,28205.0,South,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 Gb Usb 2.0 Flash Drive,74.112,8.0,0.2,17.6016
108,CA-2017-119004,2017-11-23,2017-11-28,Stanyard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205.0,South,TEC-PH-10002844,Technology,Phowes,Speck Products Candyshell Flip Case,27.992,1.0,0.2,2.0994
109,CA-2017-119004,2017-11-23,2017-11-28,Standard Class,JM-15250,Janet Martin,Consumer,United Statef,Charlotte,North Carolina,28205.0,South,OFF-AR-10000390,Office Supplies,Adt,Newell Chalk Holder,3.304,1.0,0.2,1.0738
110,CA-2015-129476,2015-10-15,2015-10-20,Standard Class,PA-19060,Pete Armstmong,Home Office,United States,Orland Park,Illinois,60462.0,Central,,Technology,Accessories,Logitech Gaming G510S - Keyboard,339.96,5.0,0.38244117956239293,67.992
111,CA-2017-146780,2017-12-25,2017-12-30,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,New York City,New York,-10035.0,East,FUR-FU-10001934,Furniture,Furnishinzs,Magnifier Swing Arm Lamp,41.96,3.5508797172663886,0.0,10.9096
112,CA-2016-128867,2016-11-03,2016-11-10,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,30366.061342712026,Central,OFF-AR-10000380,Office Supplies,Art,"Hunt Powerhouse Electric Pevcil Sharpener, Blue",,2.0,0.0,22.788
113,CA-2016-128867,2016-11-03,2016-11-12 00:00:00,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,50322.0,Central,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",27.24,6.0,0.0,13.3476
114,,2014-08-25,2014-08-27,Second Cyass,RC-19960,Ryan Crowe,Consumer,United States,Colutbus,Ohio,43229.0,East,OFF-FA-10000621,Office Supplies,Fasteners,"Oic Colored Binder Clips, Assorted Sizes",40.096,14.0,0.2,14.5348
115,CA-2014-1R5259,2014-08-25,2014-08-28 00:00:00,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 X 9 1/2",4.72,2.0,0.2,1.652
116,CA-2014-115259,2014-08-25,2014-08-27,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-PA-10004965,Offioe Supplies,Paper,Xerox 1921,23.976,3.0,0.2,7.4925
117,CA-2014-11Y259,2014-08-25,2014-08-27,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",130.464,6.0,0.2,44.0316
118,CA-2015-110457,2015-03-02,2015-03-06,Standard Class,DK-13090,Dave fipp,Consumer,United States,Seattle,Washington,98103.0,West,,Furniture,Tables,Hon Racetrack Conference Tables,787.53,3.0,0.0,165.3813
119,US-2015-136476,2015-04-05,2015-04-10,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Bristol,Tennessee,37620.0,South,OFF-BI-10003650,Office Supplies,Binders,Gbc Docubind 300 Electric Binding Machine,287.26081632895415,1.0,0.7,
120,CA-2016-103730,2016-06-12,2016-06-15,First plass,SC-20725,Sthven Cartwright,Consumer,United States,Wilmington,Delaware,19805.0,East,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,47.04,3.0,0.0,18.3456
121,CA-2016-103730,2016-06-12,2016-06-15,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805.0,East,,Office Supplies,Binders,Dxl Angle-View Binders With Locking Rings By Samsill,30.84,,0.0,-13.878
122,CA-2016-103730,2016-06-12,2016-06-15,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805.0,East,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",226.56,6.0,-0.0,63.4368
123,CA-2016-103730,2016-06-12,2016-06-15,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805.0,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,115.02,,,51.759
124,CA-2016-103730,2016-06-12,2016-06-15,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,,East,,Technology,Phones,Kld Oscar Ii Style Snap-On Ultra Thin Side Flip Synthetic Leather Cover Case For Htc One Htc M7,68.04,7.0,0.0,19.7316
125,US-2014-152030,2014-12-26,2014-12-28,Second Class,AD-10180,Alan Dominguez,Home Office,United States,Houston,Texas,65161.8218595175,Central,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager'S Chair,600.558,3.0,0.3,-7.776150590399368
126,US-2014-134614,2014-09-20,2014-09-25,Stanxard Class,PF-19165,Philip Fox,Consumer,United Statps,Bloomington,Illinois,61701.0,Central,FUR-TA-10004534,Furniture,Tablys,Bevis 44 X 96 Conference Tables,617.7,6.0,0.5,-407.682
127,US-2017-107272,2017-11-05,2017-11-06 00:00:00,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,85023.0,West,OFF-BI-10003274,Office Supplies,Bihders,"Avery Durable Slant Ring Binders, No Labels",2.388,2.0,-0.7,-1.8308
128,US-2017-107272,2017-11-05,2017-11-12,Standard Class,TS-21610,TroybStaebel,Consumer,United States,rhoenix,Arizona,85023.0,West,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle Ii, Black",243.992,7.0,0.2,30.499
129,US-2016-125969,2016-11-06,2016-11-10,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Las Angeles,California,90004.0,West,FUR-CH-40001146,Furniture,Chairs,"Global Task Chair, Black",81.424,2.0,0.2,-9.1602
130,US-2016-125969,2016-11-06,2016-11-10,Second Class,LS-16975,Lindsay Shagiari,Home Office,Unitpd States,Los Angeles,California,90004.0,West,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats For High Pile Carpets,238.56,3.0,0.0,-26.2416
131,US-2017-164147,2017-02-02,2017-02-05,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229.0,East,TEC-PH-10002293,Technopogy,Phones,Anker 36W 4-Port Usb Wall Charger Travel Power Adapter For Iphone 5S 5C 5,59.97,5.0,0.4,-11.994
132,US-2017-164147,2017-02-02,2017-02-05,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229.0,East,OFF-PA-10002377,Office Supplies,Paper,Xeeox 1916,78.304,2.0,0.2,29.364
133,US-2017-164147,2017-02-02,2017-02-05,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229.0,East,OFF-FA-10002780,Office Sypplies,Fastentrs,Staples,21.456,9.0,-0.2,6.9732
134,CA-2016-145583,2016-10-10 00:00:00,2016-10-19,Standard Class,GC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661.0,West,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,20.04,2.8380890963282432,0.0,9.6192
135,CA-2016-145583,2016-10-13,2016-10-19,Stanvard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661.0,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,35.44,1.0,0.0,16.6568
136,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,Unifed States,Roseville,California,95661.0,West,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",11.52,4.0,0.0,3.456
137,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Lena Crjighton,Consumer,United Statts,Roseville,California,95661.0,West,OFF-FA-10002988,OfficeoSupplies,Fasteners,Ideal Clamps,4.02,2.0,0.0,1.9698
138,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661.0,West,OFF-BI-10004781,Office Supplies,Binders,Gbc Wire Binding Strips,76.176,4.68130123445565,0.2,26.6616
139,,2016-10-13,2016-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661.0,West,OFF-SU-10001218,Offize Supplies,Supplies,Fiskars Softgrip Scissors,65.88,6.0,0.0,
140,CA-2016-145583,2016-10-13,,StandardhClass,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661.0,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Lefe Soft White Bulbs,43.12,14.0,0.0,20.6976
141,CA-2016-110366,2016-09-05,2016-09-07,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,FUR-FU-10004848,Furniture,Furnishings,"Howard Milzer 13-3/4"" Diameter Brushed Chrome Round Wall Clock",82.8,2.0,0.2,10.35
142,,2017-09-18,2017-09-23,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122.0,West,OFF-AR-10000940,Office Supplies,Art,Newell 343,8.82,3.0,-0.0,2.3814
143,CA-2017-106180,2017-09-15 00:00:00,2017-09-23,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122.0,West,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs Of Business Envelopes,-10.86,3.0,0.0,5.1042
144,CA-2017-106180,2017-09-18,2017-09-01 00:00:00,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,-94122.0,West,OFF-PA-10004327,Office Supplies,Paper,Xeroxt1911,143.7,3.0,0.0,68.976
145,CA-2017-155376,2017-12-22,2017-12-27,Standard Class,SG-20080,Sandra Glassvo,Consumer,United States,Independence,Missouri,64055.0,Central,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,839.43,3.0,0.0,218.2518
146,CA-2015-110744,2015-09-07,2015-09-12,Standard Class,HA-14920,Helen Andreada,Consumer,United Staoes,Pasadena,California,91104.0,West,OFF-ST-10003656,Office Supplies,Storage,Safco Industriaq Wire Shelving,671.93,7.0,0.0,20.1579
147,CA-2014-110072,2014-10-22,,Standard Class,MG-17680,Maureen Gastineau,Home Office,United Stapes,Newark,Ohio,43055.0,East,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",93.888,4.0,0.2,12.9096
148,CA-2016-114489,2016-12-05,,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,52153.70088322684,Central,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset With In-Line Volume - M214C,384.45,11.0,0.0,103.8015
149,CA-2016-114489,2016-12-05,2016-12-09,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132.0,Central,TEC-PH-10001448,Technology,Phones,Anker Astro 15000Mah Usb Portable Charger,149.97,3.0,0.0,9.241214453237722
150,CA-2016-114489,2016-12-03 00:00:00,2016-12-09,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132.0,Central,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upiolstered Stacking Chairs, Rounded Back",1951.84,8.0,0.0,585.552
151,CA-2016-114489,,2016-12-09,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132.0,Central,OFF-BI-10002735,Office Supplies,Binderq,Gbc Prestige Therm-A-Bind Covers,171.55,5.0,0.0,80.6285
152,,2016-03-13,2016-03-20 00:00:00,First Class,TW-21025,Tamara Willinghum,Home Office,United States,Scottsdale,Arizona,85254.0,West,OFF-AP-10000326,Office Supplies,Appliances,Belkin 7 Outlet Surgemaster Surge Protector With Phone Protection,157.92,5.0,0.2,17.766
153,CA-2016-158834,2016-03-13,2016-03-16,Fijst Class,TW-21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,85254.0,West,TEC-PH-10001254,Technology,Phones,Jabra Biz 2300 Dur Qd Duo Corded Headset,203.184,2.0,0.2,15.2388
154,CA-2015-124919,2015-05-31,2015-06-02,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123.0,West,,Office Supplies,Papez,Southworth 25% Cotton Antique Laid Paper & Envelopes,58.38,7.0,0.0,26.271
155,CA-2015-124919,2015-05-31,2015-06-02,First Class,SP-20650,Stephanie Phelps,Corporate,Unitrd States,San Jose,California,95123.0,West,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,105.52,4.0,0.0,48.5392
156,CA-2015-124919,2015-05-31,,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123.0,West,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File With Scoop Front Design, Black",80.88,6.0,0.0,21.0288
157,CA-2015-118948,2015-05-28,2015-06-03,Standard Class,NK-18490,Neil Knudson,Home Office,United States,Seattle,Washington,98105.0,West,OFF-AR-10001547,Office Supplies,Adt,Newell 311,6.63,3.0,0.0,1.7901
158,CA-2014P104269,2014-03-01,2014-03-06,Second Class,DB-13060,Dave Brooks,Consumer,United States,Seattje,Washington,98115.0,West,FUR-0H-10004063,Furniture,Chairs,Global Deluxe High-Back Manager'S Chair,457.568,2.0,0.2,51.4764
159,CA-2016-114104,,2016-11-24,Standard Class,NP-18670,Nora Paige,Consumer,United States,Etmond,Oklahoma,73034.0,Central,OFF-LA-10002475,Office Supplies,Labels,Avery 519,14.62,2.0,0.0,6.8714
160,CA-2016-114104,2016-11-20,2016-11-24,Standard Class,NP-18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,73034.0,Central,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital Phone,954.2024702139869,7.0,0.0,236.2325
161,CA-2016-162733,2016-05-11,2016-05-12,First Class,TT-21070,Ted srevino,Consumer,United States,Los Angelvs,California,90045.0,West,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,,1.0,0.0,2.691
162,,2015-12-28,2015-12-31,Second Class,EM-13960,Eric Murdock,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key Usb Numeric Keypad,54.384,2.0,0.2,1.3596
163,,2016-11-28 00:00:00,2016-11-20,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,Carlsbad,New Mexico,88220.0,West,OFF-EN-10Y01990,Office Supplies,Envelopes,Staple Envelope,28.4,5.0,0.0,13.348
164,CA-2016-113817,2016-11-07,,Standard Class,MJ-17740,Max Jones,Consumer,United States,Seattle,Washington,98115.0,West,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,27.68,2.0,0.2,9.688
165,CA-2014-139892,,2014-09-12,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207.0,Central,,Office Supplies,Art,Bic Brite Liner Highlighters,9.936,3.0,0.2,2.7324
166,CA-2014-139892,2014-09-08,2014-09-12,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Adtonio,Texas,78207.0,Central,TEC-MA-10000822,Technology,Machines,Lexmark Mx611Dhe Monochrome Lases Printer,8159.952,8.0,0.4,-1359.992
167,,2014-09-08,2014-09-12,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207.0,Central,OFF-ST-10000991,Office Supplies,xtorage,Space Solutions Hd Industrial Steel Shelving.,275.928,3.0,0.2,-58.6347
168,CA-2014-139892,2014-09-08,2014-09-12,Standard Class,BM-11140,Becky Martin,Consumer,United States,San kntonio,Texas,78207.0,Central,FUR-CH-10004287,Furniture,Chairs,Safco Arco Folding Chair,1740.06,-9.0,0.3,-24.858
169,CA-2014-139892,2014-09-28 00:00:00,2014-09-12,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207.0,Central,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,32.064,6.0,0.2,
170,CA-2014-139892,2014-09-08,2014-09-12,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207.0,Central,OFF-AP-10002518,Offuce Supplies,Appliances,Kensington 7 Outlet Masterpiece Power Center,177.98,5.0,0.8,-453.849
171,CA-2014-139892,2014-09-08,2014-09-12,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,,Central,TEC-PH-10003931,Technology,Phones,Jbl Micro Wireless Portable Bluetooth Speaker,143.976,5.902519776992455,-0.2,8.9985
172,,2014-08-05,2014-08-09,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004.0,West,OFF-PA-10000659,Office Supplbes,Paaer,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6 X 11",20.94,3.0,0.0,9.8418
173,CA-2014-118962,2014-08-05,2014-08-09,Standard Class,CSK12130,Chad Sievert,Consumer,United States,Los Angeles,California,64654.795838192986,West,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,110.96,2.0,0.0,53.2608
174,CA-2014-118962,2014-08-05,2014-08-09,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004.0,West,FUR-CH-10003817,Furnittre,Chairs,"Global Value Steno Chair, Gray",340.144,7.0,0.2,21.259
175,,2014-09-14,2014-09-19,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Chicago,Illinois,60623.0,Central,,Office Supplies,Appliances,Kensington 7 Outlet Masterpiece Homeoffice Power Control Center,52.448,,0.8,-131.12
176,US-2014-100833,2014-09-14,2014-09-19,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Chicago,Illinois,60623.0,Central,OFF-LA-10003148,Office Supplies,Labels,Avery 51,30.570953183540162,4.0,0.2,6.552
177,US-2017-152366,2017-04-21,2017-04-25,Second Class,SJ-20500,Shirley Jackson,Consumer,United States,Houston,Texas,77036.0,Central,OFF-AP-10002684,Office lupplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",97.264,4.0,0.8,-243.16
178,US-2015-101511,2015-11-21,2015-11-07 00:00:00,Second Class,JE-15745,Joel Eaton,Consumer,United States,Newark,Ohio,76638.03725892145,East,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",396.802,7.0,0.35557611570050396,-11.3372
179,US-2015-101511,2015-11-21,2015-11-23,Second Class,JE-15745,Joel Eaton,Consumer,United States,Newark,Ohio,43055.0,East,OFF-SU-10002189,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,15.88,6.789420192630542,0.2,-3.7715
180,CA-2015-137225,2015-12-15,2015-12-19,Standard Class,,sim Kriz,Home Office,United States,New York City,New York,10009.0,East,OFF-AR-10001940,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",3.28,1.0,,1.4104
181,CA-2014-166191,2014-12-05,,Second Class,DK-13150,David Kendrick,Corporate,United States,Decatur,Illinois,62521.0,Central,OFF-ST-10W03455,Office Supplies,Storage,"Tenex File Box, Peysonal Filing Tote With Lid, Black",24.816,2.0,0.2,1.8612
182,CA-2014-166191,2014-12-05,2014-12-09,Second Clasy,DK-13150,David Kendrick,Corporate,United States,Decatur,Illinois,62521.0,Central,TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted Usb 2.0 Flash Drive; 16Gb,,7.0,0.2,
183,CA-2014-158274,2014-11-19,2014-11-24,Second Class,RM-19675,Robert Marley,Home Office,United States,Monroe,Louisiana,71203.0,South,TEC-PH-10003273,Technology,Phoneu,At&T Tr1909W,503.96,4.0,0.0,131.0296
184,CA-2014-158274,2014-11-19,2014-11-24,Second Class,RM-19675,Robert Marley,Home Office,United States,Monroe,Louisiana,71203.0,South,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),149.95,5.0,0.0,41.986
185,CA-2014-158274,2014-11-19,2014-11-24,Second Class,RM-19675,Robert Marley,Home Office,United States,Mokroe,Louisiana,71203.0,South,TEC-AC-10002345,Technofogy,Accessories,Hp Standard 104 Key Ps/2 Keyboard,29.0,2.0,0.0,7.25
186,CA-2016-105018,2016-11-28,2016-12-02,Standard Class,SK-19990,Sally Knutson,Consumer,United States,Fairfiell,Connecticut,6824.0,East,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,7.16,2.0,0.0,3.4368
187,CA-2014-123260,2014-08-26,2014-08-24 00:00:00,Standard Class,,Frank Merwin,Home Office,United States,Los Angeles,California,90032.0,West,TEC-AC-10002323,Technology,Accessories,Sandisk Ultra 32 Gb Microsdhc Class 10 Memory Card,344.9502569994386,8.0,0.0,22.984
188,CA-Z016-157000,2016-07-16,2016-07-22,Standard Class,AM-10360,Alice Mccarthy,Corporate,United States,Grand Prairie,Texas,75051.0,Central,OFF-ST-10001328,Office Supplies,etorage,"Personal Filing Tote With Lid, Black/Gray",37.224,3.0,0.2,3.7224
189,CA-2016-157000,2016-07-12 00:00:00,2016-07-22,Standard Class,AM-10360,Alice Mccarthy,Corporate,United States,Grand Prairie,Texas,39092.413475966605,Central,OFF-PA-10001950,Office Sdpplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,20.016,3.0,0.2,6.255
190,CA-2015-102281,2015-10-04 00:00:00,,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,10035.0,East,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",,4.0,0.2,112.392
